Country_ISO,Year,DeathRate,Population (GPWv4.11),CO Population-Weighted (ppm),VOCs Population-Weighted (ppm),SO2 Population-Weighted (ppm),NOx Population-Weighted (ppm),O3 Population-Weighted (ppm),PM Pop.-Weighted (kg m^-3),HospitalBeds
CZE,2014,39.56,10518172.08,0.204065408,0.006878439,0.009495226,0.021239418,0.0491029798032286,1.80419e-08,6.73
SSD,2014,41.61,11859330.23,0.264586674,0.223743032,0.001134854,0.00561182,0.0390591786570186,2.83824e-08,
SYC,2014,41.89,65226.29,0.072120638,0.000777699,0.000412151,0.000177194,0.0456618485512425,7.13398e-09,2.89
TUR,2014,42.04,74582959.84,0.153618998,0.013195285,0.010432189,0.015296005,0.0549349516166637,1.54461e-08,2.65
KWT,2014,41.86,3453423.97,0.30172979,0.051587192,0.144076235,0.061871037,0.0661103868478531,7.36403e-08,2.25
NAM,2014,46.5,2397920.54,0.141804203,0.058691088,0.001524423,0.003168,0.0472576673907683,1.45987e-08,
CPV,2014,46.07,434489.04,0.089214281,0.000948404,0.000577143,0.000512635,0.0613345460880825,2.69059e-08,2.05
NIC,2014,45.67,5964971.53,0.109063379,0.046556807,0.00754034,0.002950323,0.0465496250621485,1.64659e-08,0.96
SVK,2014,46.39,5403469.68,0.183400752,0.008625218,0.012046431,0.016047087,0.0487344619712152,1.50478e-08,5.79
LTU,2014,47.44,2899110.45,0.16040507,0.003257807,0.004210395,0.00680616,0.0527271276806559,1.25883e-08,7.26
ALB,2014,48.38,2808043.75,0.146205463,0.006937369,0.00705557,0.007709745,0.0586993199068764,1.11458e-08,2.86
GTM,2014,48.07,16012456.4,0.233464005,0.080089409,0.007437029,0.012219556,0.0459482435226582,2.53095e-08,0.62
FSM,2014,49.05,32508.22,0.064001898,0.00082469,0.000181184,4.56e-05,0.0440429976222077,5.72397e-09,
KIR,2014,49.12,13258.98,0.052872293,0.00050945,0.000182433,1.44e-05,0.0387649846037426,5.77219e-09,1.59
COM,2014,48.71,552847.08,0.083053338,0.001710113,0.00059653,0.000502232,0.0490075730935185,8.211e-09,2.16
HUN,2014,48.85,9889912.21,0.178678957,0.007938568,0.01643845,0.014981825,0.0492482387425844,1.5138e-08,6.99
MWI,2014,50.1,16702492.45,0.233440346,0.04265308,0.001933985,0.005305122,0.0413503803639225,2.42677e-08,1.3
ETH,2014,49.64,96936961.94,0.282072821,0.049779595,0.001387147,0.006510232,0.0449138170821639,3.11658e-08,0.33
DZA,2014,49.99,38058312.88,0.194813461,0.023930695,0.01027699,0.023743442,0.0601434335678621,2.97584e-08,1.64
LVA,2014,49.85,1935299.54,0.174123091,0.004473736,0.003389988,0.006918195,0.0518952583360219,1.36274e-08,5.66
IRN,2014,49.8,78067077.0,0.327148482,0.03202572,0.034995798,0.038465086,0.0580420571997639,3.52057e-08,1.78
GUY,2014,51.12,734665.0,0.089075353,0.02899429,0.000336988,0.000212427,0.0458037538598949,1.57171e-08,1.74
POL,2014,51.12,38625961.57,0.178376587,0.004538746,0.014689428,0.016718025,0.0491852207276693,1.53861e-08,6.58
LBY,2014,52.41,6244474.15,0.136795518,0.008891009,0.006404497,0.009094479,0.0623070555127716,4.0324e-08,3.7
VNM,2014,52.71,89458155.27,0.423359579,0.045068959,0.010487781,0.015825565,0.0537582813063305,5.15834e-08,2.42
SRB,2014,52.68,7112560.56,0.172203049,0.011204805,0.026155382,0.010769389,0.0511038899032822,1.41673e-08,5.45
ROU,2014,54.07,19493251.43,0.171925668,0.008072596,0.009481875,0.012960074,0.0495531959877743,1.32701e-08,6.69
HTI,2014,54.72,10024139.48,0.158355765,0.018981589,0.001225457,0.007350255,0.0564355993601781,2.08204e-08,2.223333333333333
RUS,2014,54.6,145085721.92,0.161282094,0.006397615,0.012234237,0.017875343,0.0498888523972336,1.23545e-08,7.85
ZAF,2014,55.23,53643317.63,0.425414424,0.033951409,0.046723906,0.032621817,0.0483157254993397,4.53349e-08,2.25
SLB,2014,56.94,413592.86,0.055092131,0.01869645,0.000345895,3.37e-05,0.0421110102695037,6.26181e-09,
TUN,2014,57.15,10582017.74,0.196595888,0.011377475,0.018592457,0.015077789,0.0592117732748605,2.84012e-08,1.79
VUT,2014,58.47,187846.61,0.056506058,0.005093566,0.000973033,0.000194996,0.048529622005336,7.5549e-09,
ZMB,2014,57.51,15725739.51,0.205286458,0.054002238,0.006040912,0.004853001,0.0457760500612663,2.12851e-08,2.0
TLS,2014,58.49,1138585.0,0.119079667,0.048751419,0.000610734,0.001057258,0.0475633030556134,9.61918e-09,0.4175
BOL,2014,57.72,10583238.85,0.138651875,0.116742433,0.000351405,0.001793376,0.0314404757144795,7.02296e-09,1.12
GNQ,2014,59.06,776630.0,0.151832084,0.03938507,0.001830601,0.001014985,0.0454341105196417,1.66832e-08,2.1
GAB,2014,58.98,1600303.46,0.176828063,0.056319326,0.001327497,0.001783547,0.0430203708652087,1.7852e-08,1.95
IDN,2014,59.93,243931482.21,0.466639243,0.066311927,0.022340577,0.018236466,0.0544380878537612,5.2045e-08,0.91
HND,2014,59.88,7898166.57,0.155526259,0.095978233,0.003300024,0.005581118,0.0436575344169135,1.94488e-08,0.61
KHM,2014,60.15,15285261.06,0.247179876,0.071593357,0.005273166,0.006752258,0.0490671139966091,2.9362e-08,0.7949999999999999
MYS,2014,60.27,28378858.98,0.397302936,0.110888831,0.008907908,0.018658674,0.0537537501490259,3.73711e-08,1.85
AGO,2014,61.49,23815862.88,0.251493,0.077752547,0.001860749,0.005667843,0.0479995651023684,2.47839e-08,
DJI,2014,61.41,787082.65,0.117006459,0.005754704,0.002089579,0.002381373,0.057843069317472,2.64714e-08,1.18
MAR,2014,60.63,34083493.48,0.165285068,0.016913934,0.014291392,0.011967462,0.0576324804920534,1.75007e-08,0.7916666666666666
LBN,2014,61.48,4496374.66,0.332840272,0.012238304,0.03860061,0.037305569,0.0566253921885292,3.73871e-08,2.85
BWA,2014,61.52,2191776.12,0.122211551,0.052174367,0.005312837,0.003439992,0.0489164754890787,5.94458e-09,2.57
BTN,2014,62.1,925235.05,0.489765323,0.059422614,0.005654894,0.009042927,0.0574997480672634,3.71034e-08,1.74
BHR,2014,61.5,767318.51,0.217510054,0.025864806,0.034339315,0.037970751,0.0737755741935619,4.95349e-08,1.95
ZWE,2014,63.1,15164916.16,0.192139819,0.038866126,0.003359559,0.005144954,0.044688393191919,1.62478e-08,1.95
RWA,2014,63.09,11279738.44,0.551652658,0.059292885,0.126179351,0.013150344,0.0449157345706625,7.08375e-08,0.71
MRT,2014,63.32,3877927.77,0.113566131,0.021329079,0.001289868,0.001939775,0.0531174865582028,7.44812e-08,
MDG,2014,63.24,23394053.73,0.147281278,0.042338944,0.000667029,0.003039661,0.0419999520536224,1.16449e-08,0.32
BIH,2014,64.25,3847245.56,0.159456817,0.011923715,0.014825668,0.007887854,0.0538101863012277,1.2448e-08,2.35
UGA,2014,64.77,37859292.7,0.35185906,0.085398907,0.016732824,0.006703096,0.0463933409927196,3.68183e-08,0.5
LAO,2014,67.32,6679465.14,0.474432121,0.122261313,0.005043814,0.009135506,0.0505788774711558,4.56437e-08,1.08
SOM,2014,67.7,10429195.55,0.085720634,0.028323005,0.000333657,0.000354618,0.046876360944809,1.30287e-08,0.87
BGD,2014,67.98,153929830.26,0.707356582,0.052379933,0.020177521,0.023710529,0.0590027984347101,8.79132e-08,0.6
MNE,2014,68.83,618631.76,0.14511959,0.008880574,0.006749123,0.005463799,0.0578860212104528,1.06906e-08,3.87
MOZ,2014,69.58,26951439.16,0.148642963,0.037342939,0.000877918,0.002985409,0.0433279874156441,1.61672e-08,0.81
LBR,2014,69.88,4079977.22,0.184362502,0.037351626,0.000960405,0.002089261,0.0480619743118701,2.90533e-08,1.0233333333333334
SEN,2014,69.91,14426501.83,0.149875456,0.018584619,0.025955526,0.003707225,0.0545171934078081,5.65788e-08,0.7
BGR,2014,71.41,7260824.35,0.167614764,0.010186751,0.03100731,0.012857121,0.0511093988619911,1.36168e-08,7.13
MKD,2014,72.45,2088764.18,0.165773011,0.011083762,0.027302424,0.012580787,0.0533262507332026,1.3288e-08,4.55
ARE,2014,71.88,8417824.3,0.239927977,0.048624858,0.026548094,0.052854156,0.0701038327815704,6.38097e-08,1.29
SDN,2014,73.1,39315994.15,0.148444918,0.035424908,0.001472428,0.003751282,0.0542650849725431,3.37958e-08,0.8
MLI,2014,73.1,17175235.81,0.169977762,0.061999242,0.000647245,0.003564837,0.0451108170127267,4.04226e-08,0.25
COG,2014,73.58,4105089.72,0.256772234,0.160416432,0.004282167,0.003185723,0.041179597609656,2.48945e-08,
MMR,2014,74.16,52500833.41,0.320583665,0.102407497,0.00385347,0.005742102,0.0481700518136956,3.20663e-08,0.94
SYR,2014,75.53,18851310.47,0.234357848,0.014013894,0.024552861,0.023353322,0.0568318223540943,3.22941e-08,1.5
GEO,2014,76.36,4002758.43,0.136339017,0.019196712,0.005574278,0.005846138,0.0515935995633684,1.3329e-08,3.08
PHL,2014,75.66,89330895.03,0.17720544,0.038516818,0.035829317,0.009342149,0.0518230848415586,2.26332e-08,0.92
SWZ,2014,76.95,1240191.61,0.250723624,0.037062033,0.009382346,0.01205199,0.0466189686795876,2.68119e-08,2.02
COD,2014,77.95,75162786.49,0.372880529,0.271712052,0.013376967,0.005662002,0.0364379433855012,3.7517e-08,
BDI,2014,77.85,10807949.22,0.437610997,0.047709463,0.010053879,0.009917414,0.0439268649031956,4.88044e-08,0.69
ARM,2014,79.35,3038191.95,0.153803218,0.012447499,0.00993838,0.009213187,0.05383886254208,1.75622e-08,4.28
MDA,2014,79.95,3987891.86,0.148735698,0.004608212,0.012295755,0.007547407,0.0532485232986772,1.10963e-08,6.02
NPL,2014,80.32,29124469.04,0.826960882,0.069452153,0.013950162,0.015351556,0.059973601699686,8.61339e-08,0.27
BLR,2014,81.24,9520879.78,0.142165451,0.004494041,0.004592664,0.008600882,0.0502621258296151,9.87522e-09,10.31
ERI,2014,82.16,5201322.15,0.145796694,0.034556878,0.001664153,0.003522518,0.0548308847280967,1.94761e-08,1.24
CHN,2014,82.1,1347838516.05,0.703644534,0.025299173,0.078936586,0.069344712,0.0510192262378364,1.03892e-07,3.57
UKR,2014,83.68,42509311.06,0.150825757,0.004637585,0.011601105,0.011668972,0.0509452124008056,1.10798e-08,7.31
BEN,2014,83.77,10638132.4,0.233106724,0.030531302,0.002166167,0.004855747,0.0497672072226145,3.82002e-08,0.44
IRQ,2014,86.11,35123117.14,0.279307794,0.03596232,0.028377249,0.027118004,0.0598792005208578,5.00493e-08,1.1
STP,2014,87.02,136259.6,0.095109639,0.001426269,0.000202437,0.000163291,0.0511671432718259,1.145e-08,
NGA,2014,89.1,176321366.39,0.365717676,0.037946298,0.003150589,0.009564654,0.051954107426121,6.09763e-08,
AUS,2014,9.27,22836873.09,0.088096139,0.044572834,0.010781767,0.018989288,0.0465648463162051,8.77448e-09,3.77
KAZ,2014,90.51,17324546.58,0.140637661,0.007233079,0.01073449,0.007901532,0.054144390299431,1.56889e-08,5.91
BFA,2014,92.11,17588832.13,0.182587399,0.043608562,0.000953871,0.003980528,0.0460202115773638,3.51144e-08,
IND,2014,93.6,1283272945.98,0.700919354,0.042531097,0.034459214,0.029587068,0.0587680510397685,9.33131e-08,1.72
QAT,2014,95.27,2037736.87,0.218669948,0.034565919,0.015815659,0.036267924,0.0755025017521836,4.81751e-08,1.08
GMB,2014,96.52,1664780.99,0.160362575,0.020256966,0.011068212,0.003648947,0.0540481341265173,4.96383e-08,1.05
GHA,2014,97.96,26477061.82,0.214425565,0.032993043,0.001975886,0.00369464,0.0474490346345515,3.22979e-08,0.71
AUS,2013,9.64,22487450.06,0.092699799,0.042619416,0.011080724,0.019687114,0.0455912278831159,9.57655e-09,3.72
GHA,2013,100.6,25865537.86,0.232097824,0.033554978,0.002124398,0.003967187,0.0488856509141192,3.30192e-08,0.73
NER,2013,102.4,18430888.95,0.191807183,0.03422017,0.001385786,0.005743995,0.0495264477993272,5.03619e-08,0.32
GIN,2013,103.3,11795385.46,0.289583567,0.074516043,0.002139395,0.005685334,0.0505954318156099,4.00727e-08,0.3
SLE,2013,104.2,5636853.64,0.299021395,0.057197673,0.002003128,0.005685203,0.0522094019407112,4.48301e-08,
CIV,2013,103.6,20923241.88,0.196463539,0.042185228,0.001439752,0.002663811,0.0475589465974176,2.61528e-08,
TGO,2013,103.8,6770747.47,0.238929444,0.028334597,0.002256315,0.004607984,0.0499028710480332,3.51687e-08,0.62
GNB,2013,105.2,1651677.55,0.188782254,0.048063088,0.003360197,0.002638164,0.0520610187694418,3.76544e-08,
EGY,2013,105.2,86279439.71,0.333394152,0.014175104,0.04357206,0.032642085,0.0613185388082703,5.84345e-08,1.37
SAU,2013,105.2,30084047.16,0.153391657,0.01234824,0.04480554,0.015392524,0.0647540638696753,5.59406e-08,2.31
CAF,2013,108.0,4725012.11,0.315926536,0.382679939,0.00084579,0.003127476,0.0340606813799523,2.82486e-08,1.0
YEM,2013,109.2,25152887.54,0.157399317,0.029461433,0.014672629,0.009960035,0.0601845525483868,3.76099e-08,0.55
FIN,2013,11.27,5159527.14,0.138463532,0.002976931,0.001972583,0.023091414,0.0526753314593145,6.70587e-09,4.86
CAN,2013,10.7,33091693.96,0.166550664,0.005861547,0.008354162,0.015539027,0.0448186867179454,1.18695e-08,2.7
ISL,2013,11.15,283400.68,0.113219044,0.000968096,0.001096861,0.00108553,0.0578356573655572,4.93866e-09,3.22
TKM,2013,109.7,5339936.92,0.137636477,0.009050497,0.002798252,0.004656261,0.0580311496753027,4.21115e-08,3.47
TCD,2013,110.7,13137579.66,0.19618916,0.151010409,0.000629367,0.003613454,0.0460408843987868,3.77291e-08,0.45499999999999996
CMR,2013,115.6,22066776.31,0.247147472,0.086626793,0.004492846,0.003604659,0.0450959536495207,3.21062e-08,2.65
LSO,2013,118.2,2050549.09,0.176764939,0.02733065,0.02370773,0.016959554,0.0511277327469202,1.14513e-08,
OMN,2013,118.5,3975389.69,0.143512022,0.015090868,0.011664272,0.011171114,0.0640938875547069,5.11498e-08,1.26
PRK,2013,118.7,24213767.79,0.646747797,0.01630359,0.041593662,0.036067572,0.0573990592198709,7.84122e-08,13.433333333333332
SWE,2013,11.63,8893233.22,0.132724735,0.002542619,0.001495562,0.007016031,0.0581530973538273,6.36233e-09,2.59
NOR,2013,11.76,4652610.07,0.138156925,0.005523459,0.006569001,0.013113426,0.0548750305019666,6.858e-09,3.86
KGZ,2013,122.0,6045193.27,0.13953461,0.010151432,0.007610729,0.011328613,0.0587240187525497,1.8383e-08,4.76
PAK,2013,122.9,179358534.72,0.703974431,0.041026434,0.032976544,0.030877846,0.0593307020539741,9.49352e-08,0.47
NZL,2013,12.81,4031886.48,0.065075767,0.011369388,0.006287179,0.004102259,0.0450798683335034,5.65232e-09,2.78
FRA,2013,12.63,64107553.35,0.177197304,0.006061197,0.004043853,0.01703712,0.0524579116620815,1.49756e-08,6.41
ESP,2013,12.56,44234890.42,0.146847998,0.010628711,0.008980339,0.013499273,0.0578738263295597,1.02676e-08,2.95
MNG,2013,132.5,2862856.6,0.133555743,0.005590627,0.013392643,0.005438749,0.0603839934989242,1.37959e-08,6.96
AZE,2013,132.6,9347406.85,0.145167714,0.013533039,0.009102408,0.005416508,0.0543556128499606,1.76007e-08,4.18
CHE,2013,14.29,8066063.3,0.194242634,0.008902216,0.002140489,0.020399955,0.0498282015197531,1.31988e-08,4.85
UZB,2013,144.5,28498562.4,0.166104714,0.015049771,0.012881049,0.023407912,0.0527705697861513,3.16645e-08,4.51
LUX,2013,15.09,562168.73,0.187605458,0.005787042,0.002506658,0.021377148,0.0482489116562755,1.5128e-08,5.17
PRT,2013,14.53,9282629.27,0.159653891,0.010184634,0.008100032,0.01276591,0.0591040404923908,1.35112e-08,3.39
JPN,2013,16.41,122365263.88,0.194355291,0.013674508,0.012700612,0.02633903,0.0589484183189097,2.20689e-08,13.27
AFG,2013,160.6,30639441.46,0.189892712,0.016222556,0.001967894,0.003247262,0.0578039609855319,2.12538e-08,0.46
DNK,2013,17.18,5095296.09,0.137465824,0.002123242,0.00251436,0.011536332,0.0561678009972827,8.28422e-09,3.07
BRB,2013,17.53,220691.05,0.080050544,0.00097174,0.000587685,0.000475308,0.053487338759572,1.57967e-08,6.45
LCA,2013,17.66,153668.2,0.081303513,0.001747938,0.001222612,0.000695541,0.0540649741585512,1.49941e-08,1.21
USA,2013,17.57,314930665.64,0.177819444,0.014791855,0.012853961,0.021414174,0.0456490138274039,1.45856e-08,2.86
IRL,2013,17.54,4491200.35,0.122738362,0.001915372,0.003194524,0.006175492,0.0603899496813038,8.44327e-09,2.56
NLD,2013,17.53,16523473.64,0.164427007,0.003692654,0.003498879,0.023860723,0.0496486166393391,1.36033e-08,3.66
GBR,2013,18.42,61449872.1,0.158958831,0.003392049,0.00773526,0.026395327,0.0388191974037054,1.30152e-08,2.75
ISR,2013,17.51,7575899.6,0.351592102,0.014525385,0.106838521,0.054344104,0.0545706635982655,4.92108e-08,3.22
TJK,2013,181.8,8219999.76,0.17702652,0.019106043,0.008911178,0.008224871,0.0548755003488257,2.53376e-08,4.7
URY,2013,19.01,3248287.02,0.088262236,0.017945399,0.001625231,0.003621027,0.0461009692029943,6.46104e-09,2.54
JAM,2013,19.15,2680280.08,0.135413615,0.012707379,0.008093883,0.007895895,0.0593416229257844,1.87613e-08,1.68
ITA,2013,18.6,57519219.79,0.222585127,0.010750628,0.00648967,0.025744618,0.0542109585376913,1.77177e-08,3.29
ATG,2013,19.81,70294.59,0.080975334,0.001342879,0.002697422,0.000519847,0.0559112340334564,1.34247e-08,4.0
BLZ,2013,19.63,344179.58,0.116585028,0.034877344,0.000787028,0.00139072,0.049703179314248,1.63751e-08,1.09
BEL,2013,20.18,11249885.0,0.196412134,0.004388042,0.006070411,0.028834463,0.0465103323969027,1.85751e-08,5.93
CRI,2013,20.86,4670332.6,0.122767681,0.036036561,0.004219077,0.008490824,0.0463074646191384,1.33411e-08,1.18
CYP,2013,20.65,1064340.13,0.141116164,0.016664806,0.012338095,0.005422837,0.0671816126032702,1.27069e-08,2.48
AUT,2013,22.45,8563634.26,0.18592814,0.008124469,0.003283892,0.018768936,0.0508352193499997,1.40939e-08,7.64
DEU,2013,22.37,80486478.06,0.176065841,0.005298123,0.00393075,0.022377319,0.0501071690179724,1.36142e-08,8.24
EST,2013,22.55,1226178.88,0.158667206,0.004211501,0.009341995,0.011849157,0.0546554271011764,1.02097e-08,4.9
KOR,2013,23.39,46387342.87,0.577422627,0.033873992,0.077793601,0.073583014,0.0544036212486205,8.67035e-08,11.0
TON,2013,23.88,64448.79,0.04888895,0.000534429,0.00030932,2.9e-05,0.046457082112551,5.39215e-09,2.48
BRN,2013,23.72,366194.67,0.229991826,0.125997239,0.003077032,0.007122526,0.0478136321402109,2.05611e-08,2.77
TTO,2013,24.12,1180645.29,0.089918761,0.008887329,0.001065649,0.004898091,0.0542632096553391,1.71136e-08,2.58
PAN,2013,24.06,3698154.46,0.126301846,0.02141352,0.002236208,0.005666146,0.0518702748965842,1.66118e-08,2.13
CHL,2013,23.92,17234948.97,0.386448149,0.02715286,0.062607432,0.028057547,0.0490673797197204,3.67368e-08,2.16
SVN,2013,24.81,2065848.04,0.213524507,0.014121834,0.00841867,0.018019121,0.0517101282874646,1.66396e-08,4.56
ECU,2013,26.38,15136919.35,0.171416873,0.045429672,0.00154901,0.008078801,0.0399193044157101,1.78666e-08,1.5
DOM,2013,26.4,10086229.68,0.133984575,0.021029757,0.003308072,0.011214292,0.05273271522546,1.82641e-08,1.72
COL,2013,27.37,46874082.57,0.18799255,0.054329112,0.002896178,0.008043348,0.0368964910247133,2.05714e-08,1.58
VCT,2013,27.99,54877.13,0.080581972,0.001332324,0.00143363,0.000502924,0.0539110207717505,1.54834e-08,2.43
MUS,2013,28.26,1155549.04,0.077990528,0.000896898,0.001340247,0.001228332,0.0497130493693189,9.5144e-09,3.45
PRY,2013,27.98,6333535.83,0.148536708,0.119062408,0.000678768,0.002999154,0.0400887304866309,1.06501e-08,0.87
MLT,2013,27.66,349224.57,0.121407307,0.001922801,0.008539033,0.00716363,0.0663078954057552,1.09117e-08,4.75
SGP,2013,28.01,4510563.76,0.29873378,0.028453069,0.063990569,0.021912518,0.0586052282274086,4.22382e-08,2.19
CUB,2013,29.16,10971608.48,0.106824861,0.011808598,0.00339535,0.0034537,0.0576914965011401,1.31274e-08,4.04
BRA,2013,29.27,197015944.41,0.139373945,0.043966483,0.006308724,0.007693199,0.0446885021674459,1.37316e-08,2.49
GRD,2013,29.91,82285.68,0.07999069,0.001173358,0.000673371,0.000371436,0.0535509077764651,1.58212e-08,3.56
THA,2013,29.93,66497079.91,0.351474413,0.057793058,0.022510651,0.01526824,0.0510525989916318,4.2658e-08,2.17
SUR,2013,31.05,528495.83,0.091704293,0.028355475,0.000604332,0.000272096,0.0463054672210366,1.38958e-08,2.96
GRC,2013,30.61,10186932.6,0.157300463,0.010226002,0.01122755,0.011118638,0.0593689668245101,1.32301e-08,4.24
PER,2013,30.56,29921134.05,0.123184653,0.056348405,0.002239879,0.004452357,0.0403723372907262,1.07656e-08,1.55
MEX,2013,31.72,122776333.58,0.24517221,0.056764551,0.255469466,0.021181302,0.0513363807109817,4.18319e-08,1.02
ARG,2013,32.67,42266071.66,0.125068427,0.04804628,0.001779351,0.010708928,0.0410946157150543,1.08825e-08,4.77
SLV,2013,33.18,6004916.6,0.211029998,0.081376144,0.010386602,0.01466497,0.051242042788671,2.49426e-08,1.09
WSM,2013,34.21,167210.43,0.050580855,0.00065316,0.000422349,0.000220583,0.040967319380342,5.86254e-09,
KEN,2013,33.97,43599819.74,0.3511929,0.039761688,0.004377635,0.009829101,0.0460954828178516,3.53919e-08,1.4
MDV,2013,34.77,2744.13,0.107368069,0.001096866,0.000390181,0.00013933,0.0552575511342533,1.19142e-08,4.945
PNG,2013,36.05,7113033.91,0.084749,0.116843649,0.005227161,0.000931849,0.0297738360948878,7.46153e-09,
JOR,2013,37.17,7135457.04,0.274182423,0.015849006,0.060928019,0.033798931,0.0582632643204584,3.84842e-08,1.51
FJI,2013,36.67,752860.3,0.057125451,0.010603458,0.002169604,0.000491993,0.0441656026983868,5.54126e-09,1.92
TZA,2013,39.01,49813112.51,0.156140884,0.036013105,0.001281317,0.002384119,0.0438117172667286,1.45198e-08,1.01
VEN,2013,38.58,29792205.29,0.139301599,0.055586076,0.002670825,0.006830501,0.0483600847916846,2.00579e-08,0.8933333333333332
HRV,2013,39.55,4004705.43,0.192331433,0.015209573,0.009332424,0.012909878,0.053952138663802,1.44929e-08,5.88
SSD,2013,42.48,11405843.44,0.286019053,0.228330814,0.001152035,0.00594471,0.0391496848460682,3.05903e-08,
TUR,2013,41.99,73355439.03,0.159235494,0.01315622,0.010710991,0.014707051,0.056084782848871,1.59008e-08,2.64
LKA,2013,42.94,19200572.2,0.243446786,0.028679414,0.018091636,0.00955472,0.0554880743000897,3.29837e-08,3.66
CZE,2013,43.39,10510699.77,0.202422862,0.006900328,0.00976431,0.020896948,0.0491362268515284,1.71202e-08,6.75
KWT,2013,43.6,3298756.85,0.296576453,0.050642739,0.143528979,0.060416395,0.0665467829140218,8.55732e-08,2.29
NAM,2013,45.48,2345076.66,0.148158319,0.061888469,0.001581565,0.00316173,0.0495616348547025,1.41698e-08,
SYC,2013,45.25,64846.43,0.071218624,0.000740471,0.000389766,0.000164015,0.0464759356208972,7.19087e-09,2.96
CPV,2013,46.3,429438.56,0.092666396,0.000979746,0.000634754,0.000566765,0.0610482669845769,2.93951e-08,2.09
NIC,2013,47.05,5896752.05,0.114628823,0.048958547,0.008311887,0.003262038,0.046613531622583,1.53415e-08,0.95
COM,2013,47.99,539829.95,0.082374353,0.001707295,0.000623652,0.00050372,0.0488240228328022,7.58659e-09,2.16
DZA,2013,49.21,37351640.4,0.175587316,0.019239806,0.00844238,0.019237536,0.0620074175026245,2.44897e-08,1.65
ALB,2013,49.15,2809489.72,0.15065421,0.008815514,0.007810464,0.008019858,0.0597599330077087,1.24569e-08,2.88
GUY,2013,50.27,731835.27,0.090310413,0.031536201,0.000326209,0.000193942,0.0453654650422705,1.46059e-08,1.72
LTU,2013,49.73,2947205.8,0.16504383,0.003580187,0.004350849,0.00652075,0.054386432463966,1.28444e-08,7.31
HUN,2013,49.65,9922279.07,0.180798823,0.009098472,0.0164928,0.014877431,0.049836511781983,1.43029e-08,7.04
IRN,2013,50.47,77097195.92,0.309753178,0.029959195,0.033320659,0.035894627,0.0591887312853556,3.58585e-08,1.72
GTM,2013,50.38,15691088.76,0.249074874,0.084136282,0.007751556,0.012260322,0.0457758302187724,2.73885e-08,0.5616666666666666
KIR,2013,51.01,13061.89,0.057182254,0.000526077,0.000179476,1.31e-05,0.0377638847478412,6.82112e-09,1.59
FSM,2013,50.97,32324.43,0.065378684,0.000793909,0.000188635,3.93e-05,0.0438429858944416,6.97385e-09,
MWI,2013,51.33,16212138.02,0.236121399,0.048064033,0.001930293,0.005393701,0.041108733517103,2.43564e-08,1.3
ETH,2013,51.37,94573260.17,0.285599756,0.048691629,0.001390091,0.006476103,0.0453768821941836,3.18205e-08,0.33
SVK,2013,50.66,5399711.49,0.188504029,0.00947825,0.012485188,0.016600053,0.0488593104409454,1.48174e-08,5.81
LBY,2013,51.62,6241684.52,0.1343671,0.007789697,0.00578899,0.007880232,0.0636155309493891,4.35289e-08,3.7
LVA,2013,51.67,1958785.79,0.179329286,0.00530819,0.003463519,0.006963843,0.0532013115628911,1.38387e-08,5.8
HTI,2013,52.62,9891747.18,0.16601017,0.020443162,0.001232358,0.007729225,0.0567123088534485,1.99832e-08,0.72
RUS,2013,53.16,145033601.53,0.156385332,0.005916787,0.012555405,0.017262937,0.0514728990783235,1.18216e-08,8.08
SRB,2013,52.55,7180822.95,0.175011072,0.013322256,0.02774186,0.010719026,0.0530932226982689,1.36885e-08,5.41
ROU,2013,53.67,19664932.24,0.17480157,0.00879594,0.010227447,0.012852185,0.051103189270844,1.31529e-08,6.65
POL,2013,54.27,38619130.35,0.180683365,0.004768833,0.015185656,0.016591294,0.0498146269436497,1.50834e-08,6.57
GAB,2013,55.36,1564732.98,0.186539231,0.057518462,0.001364106,0.001845949,0.0436725417238356,1.90038e-08,1.95
ZAF,2013,55.48,53072671.14,0.415675952,0.032284413,0.046271628,0.032208524,0.0489874349154983,4.36264e-08,2.25
VNM,2013,56.43,88464448.68,0.43118891,0.042162072,0.010566962,0.01524021,0.0539776863506947,5.3603e-08,2.3
SLB,2013,56.55,404678.42,0.05452301,0.021251033,0.000324351,4.11e-05,0.0388531908576591,5.95976e-09,
TUN,2013,56.92,10466310.49,0.184610342,0.009612405,0.017088411,0.013080084,0.0603366783774416,2.52128e-08,1.81
BOL,2013,56.74,10421627.12,0.136387208,0.152390041,0.000362501,0.001809375,0.029095791284153,6.5665e-09,1.09
VUT,2013,59.11,183509.9,0.054889213,0.005286909,0.001001203,0.000172021,0.0463818138681198,7.45522e-09,
GNQ,2013,59.21,754702.35,0.158671592,0.038847549,0.001858457,0.000987191,0.045714771379583,1.72953e-08,2.1
ZMB,2013,59.26,15265274.53,0.204847307,0.056386192,0.006182947,0.004838354,0.0460216166434403,2.12271e-08,2.0
TLS,2013,61.2,1113450.61,0.094917191,0.046617251,0.000553511,0.000760969,0.043225479201614,6.95574e-09,0.4175
MAR,2013,60.53,33624093.77,0.166998119,0.018149161,0.013736863,0.011286199,0.0594311934463892,1.56568e-08,0.82
LBN,2013,62.27,4255213.19,0.326525918,0.013158329,0.037595379,0.034373025,0.0581871343665092,3.80515e-08,2.86
HND,2013,61.62,7785050.42,0.164743709,0.097708536,0.003562115,0.005773623,0.0438748468694399,1.96108e-08,0.64
