Country_ISO,Year,DeathRate,Population (GPWv4.11),CO Population-Weighted (ppm),VOCs Population-Weighted (ppm),SO2 Population-Weighted (ppm),NOx Population-Weighted (ppm),O3 Population-Weighted (ppm),PM Pop.-Weighted (kg m^-3),HospitalBeds
MDA,2014,79.95,15.198773544106189,0.13866194455585024,0.004597626698167336,0.012220776192853906,0.0075190678259846305,0.0532485232986772,1.1096299938436064e-08,1.9487632180377197
NPL,2014,80.32,17.187089273633088,0.6026538661102732,0.06714651081165104,0.013853754059714769,0.015234913115900977,0.059973601699686,8.613389629047586e-08,0.23901690047049992
BLR,2014,81.24,16.0689979213955,0.13292597902368625,0.0044839729506266955,0.004582149898225595,0.008564105139582018,0.0502621258296151,9.875219951240015e-09,2.425687290128029
ERI,2014,82.16,15.464423603107333,0.13610019766787762,0.033973197842366784,0.001662769831719438,0.0035163284643782294,0.0548308847280967,1.9476099810340767e-08,0.8064758658669485
CHN,2014,82.1,21.0217680477873,0.5327697998381857,0.024984446100390967,0.07597591346457241,0.06704604217730004,0.0510192262378364,1.0389199460322654e-07,1.5195132049061133
UKR,2014,83.68,17.565233717188267,0.14047973426612823,0.0046268645346191515,0.011534328142060228,0.011601414588696244,0.0509452124008056,1.1079799938619016e-08,2.1174596088673567
BEN,2014,83.77,16.179955594156894,0.20953677680300664,0.03007449643290065,0.002163824242856188,0.00484399588547563,0.0497672072226145,3.820019927037238e-08,0.3646431135879093
IRQ,2014,86.11,17.374370108097526,0.2463191457165718,0.0353307725194923,0.02798207344998957,0.02675682600103832,0.0598792005208578,5.004929874753382e-08,0.7419373447293773
STP,2014,87.02,11.822324507664508,0.09085448519673586,0.0014252528444624957,0.000202416512395435,0.0001632776694758095,0.0511671432718259,1.144999993444875e-08,
NGA,2014,89.1,18.987818839059823,0.3116800604316936,0.03724404737451378,0.0031456362943764913,0.009519202287037797,0.051954107426121,6.09762981409455e-08,
AUS,2014,9.27,16.94388707217733,0.08442950758143701,0.043608030555149044,0.010724058181637847,0.018811241918405136,0.0465648463162051,8.77447996150425e-09,1.56234630490025
KAZ,2014,90.51,16.66763498899076,0.13158745778190864,0.007207045742453105,0.010677284380195575,0.007870478369602696,0.054144390299431,1.568889987692921e-08,1.9329696377795786
BFA,2014,92.11,16.68277477738997,0.16770474901212298,0.04268447853961379,0.0009534163541503704,0.003972626659152456,0.0460202115773638,3.511439938348947e-08,
IND,2014,93.6,20.972679641169606,0.5311689013550466,0.04165150350253076,0.03387879161667317,0.029157817003339446,0.0587680510397685,9.331309564633296e-08,1.000631880307906
QAT,2014,95.27,14.527350863295139,0.197760057480344,0.03398193681137642,0.015691894702300438,0.03562572430209503,0.0755025017521836,4.817509883957991e-08,0.7323678937132266
GMB,2014,96.52,14.325204735886755,0.14873252093529032,0.02005452301876855,0.011007407594197285,0.003642305743720635,0.0540481341265173,4.963829876801963e-08,0.7178397931503169
GHA,2014,97.96,17.091789362186063,0.19427117898573731,0.032460455361676764,0.0019739365048219294,0.0036878315822505307,0.0474490346345515,3.229789947842284e-08,0.5364933705145685
AUS,2013,9.64,16.92846798091838,0.08865151364652704,0.041736215852552674,0.01101978254816572,0.019495829258081993,0.0455912278831159,9.576549954144847e-09,1.551808799597464
GHA,2013,100.6,17.0684220947616,0.20871826455651127,0.03300429466097159,0.0021221446573355656,0.003959338464544065,0.0488856509141192,3.301919945486622e-08,0.5481214085096876
NER,2013,102.4,16.729538616597374,0.1754707963305351,0.03364768378728905,0.0013848266847492584,0.0057275611612807985,0.0495264477993272,5.0361898731839555e-08,0.2776317365982795
GIN,2013,103.3,16.28321903501798,0.25431934997811967,0.0718703676543926,0.0021371097533001366,0.005669233484368785,0.0505954318156099,4.007269919708938e-08,0.262364264467491
SLE,2013,104.2,15.544836779965218,0.2616112079146444,0.05562170264833668,0.0020011244142874103,0.0056691032249286755,0.0522094019407112,4.4830098995131096e-08,
CIV,2013,103.6,16.856371198531985,0.17937015485559296,0.0413196895295449,0.0014387165508301057,0.002660269343619425,0.0475589465974176,2.615279965801553e-08,
TGO,2013,103.8,15.728122195646035,0.21424765510139235,0.027940597537757076,0.0022537733437770994,0.004597399743994405,0.0499028710480332,3.5168699381581284e-08,0.4824261492442927
GNB,2013,105.2,14.317302631805008,0.17292946721179642,0.04694378256027748,0.0033545641528509723,0.002634690153730682,0.0520610187694418,3.7654399291073104e-08,
EGY,2013,105.2,18.273101897197183,0.28772768541149407,0.014075576650945542,0.04264950121219041,0.0321206489761058,0.0613185388082703,5.843449829270467e-08,0.8628899551470398
SAU,2013,105.2,17.2195056277781,0.14270686877610056,0.012272622344712082,0.043830781976201334,0.01527526088833477,0.0647540638696753,5.59405984353247e-08,1.1969481893889715
CAF,2013,108.0,15.368380893509306,0.27454100763671757,0.3240236007369962,0.0008454325211917503,0.003122595619801781,0.0340606813799523,2.8248599601008305e-08,0.6931471805599453
YEM,2013,109.2,17.04048330040007,0.1461755200416505,0.02903578490929708,0.0145660274638681,0.009910760763351713,0.0601845525483868,3.760989929274773e-08,0.4382549309311553
FIN,2013,11.27,15.456355687539896,0.1296795743880806,0.002972508715294423,0.0019706400128700666,0.02282884172601237,0.0526753314593145,6.705869977515653e-09,1.7681496035889213
CAN,2013,10.7,17.314792901311854,0.15405124402654008,0.005844434969469789,0.008319459130277559,0.01541953261446161,0.0448186867179454,1.1869499929557485e-08,1.308332819650179
ISL,2013,11.15,12.554620534238083,0.10725585796128465,0.0009676276972843453,0.001096259887491097,0.0010849412383499848,0.0578356573655572,4.938659987804819e-09,1.4398351280479205
TKM,2013,109.7,15.490724585400637,0.12895284442619007,0.009009786699956605,0.0027943441812159847,0.004645454150107914,0.0580311496753027,4.211149911331081e-08,1.4973884086254776
TCD,2013,110.7,16.390987433824993,0.17914080355749823,0.1406401731393405,0.0006291690316484656,0.003606941159612432,0.0460408843987868,3.772909928825752e-08,0.3750059006234558
CMR,2013,115.6,16.909583746274894,0.22085892113299388,0.0830782124789993,0.004482783296271325,0.0035981777871188355,0.0450959536495207,3.210619948459597e-08,1.2947271675944
LSO,2013,118.2,14.533618651704135,0.16276909635343753,0.026963836286104687,0.02343106595542295,0.016817346364074576,0.0511277327469202,1.1451299934433865e-08,
OMN,2013,118.5,15.195633588033191,0.1341042477616824,0.014978133609768685,0.011596768789479583,0.011109177942311674,0.0640938875547069,5.114979869184903e-08,0.8153648132841945
PRK,2013,118.7,17.00243198759599,0.49880231075122117,0.016172113576873797,0.040751907584223215,0.035432365648526684,0.0573990592198709,7.841219692576361e-08,2.669540346340334
SWE,2013,11.63,16.000801345603826,0.12462600018924554,0.002539392013151694,0.001494444760946874,0.006991533172768933,0.0581530973538273,6.362329979760379e-09,1.2781522025001875
NOR,2013,11.76,15.352939140400041,0.1294102216280182,0.0055082606396666825,0.006547519137860997,0.013028189383325733,0.0548750305019666,6.857999976483918e-09,1.5810384379124023
KGZ,2013,122.0,15.614774178818195,0.13061994221295373,0.010100252287655513,0.007581913514260522,0.01126492481160989,0.0587240187525497,1.8382999831032657e-08,1.7509374747078
PAK,2013,122.9,19.004897353338652,0.5329634230128535,0.04020718220188835,0.03244448320012689,0.030410716929060555,0.0593307020539741,9.493519549365418e-08,0.3852624007906449
NZL,2013,12.81,15.20974518159791,0.06304593935386964,0.011305242248998334,0.006267497142606943,0.0040938676766415555,0.0450798683335034,5.6523199840256396e-09,1.3297240096314962
FRA,2013,12.63,17.976072767520932,0.16313644719446985,0.006042901835308188,0.004035698602521447,0.016893615908689964,0.0524579116620815,1.49755998878657e-08,2.0028304393079956
ESP,2013,12.56,17.605024434279226,0.1370173080054326,0.01057262332765022,0.008940255552288588,0.013408969593429519,0.0578738263295597,1.0267599947288195e-08,1.3737155789130306
MNG,2013,132.5,14.86733084480625,0.12535936752423515,0.0055750574469612575,0.013303754313565164,0.00542401241290925,0.0603839934989242,1.3795899904836572e-08,2.0744289998562917
AZE,2013,132.6,16.050609627533944,0.1355511013889419,0.0134422852932368,0.00906123077030711,0.005401891477129828,0.0543556128499606,1.760069984510768e-08,1.6448050562713916
CHE,2013,14.29,15.903176226116878,0.177512205381117,0.00886282488136529,0.002138201417202702,0.020194663185165503,0.0498282015197531,1.319879991289584e-08,1.766441661243765
UZB,2013,144.5,17.165364236950857,0.15366889007092463,0.01493764675953169,0.012798793890014709,0.023138148451406614,0.0527705697861513,3.166449949867973e-08,1.706564623164823
LUX,2013,15.09,13.23955909395594,0.17193905972041654,0.005770361395743769,0.002503521573041951,0.02115186176788568,0.0482489116562755,1.512799988557181e-08,1.8196988379172965
PRT,2013,14.53,16.04365549886972,0.148121590769554,0.010133120086792242,0.008067402820640944,0.01268511267857514,0.0591040404923908,1.3511199908723738e-08,1.47932922708708
JPN,2013,16.41,18.622521104108166,0.17760653435871882,0.013581855610483305,0.012620635680991251,0.02599813076225984,0.0589484183189097,2.2068899756481828e-08,2.658159431488745
AFG,2013,160.6,17.23779870619591,0.17386314507576947,0.016092376349185575,0.0019659602331522294,0.003242001030838532,0.0578039609855319,2.1253799774137995e-08,0.37843643572024505
DNK,2013,17.18,15.443828533046943,0.12880282655644848,0.0021209911072682694,0.0025112042855231606,0.011470295912872496,0.0561678009972827,8.28421996568585e-09,1.4036429994545037
BRB,2013,17.53,12.30452356984705,0.07700784004104248,0.0009712681663278955,0.0005875123807975537,0.0004751950769333091,0.053487338759572,1.5796699875232136e-08,2.0082140323914683
LCA,2013,17.66,11.942557519075002,0.0781672698311812,0.0017464121341945378,0.0012218652185693789,0.0006952992234624937,0.0540649741585512,1.4994099887588485e-08,0.7929925155296614
USA,2013,17.57,19.567863066658287,0.16366480013718349,0.014683522498718054,0.012772050016933684,0.02118811216664673,0.0456490138274039,1.4585599893630137e-08,1.3506671834767394
IRL,2013,17.54,15.317630785177526,0.11577066731185782,0.0019135400139676387,0.0031894323489259782,0.00615650179176233,0.0603899496813038,8.443269964355596e-09,1.269760544863939
NLD,2013,17.53,16.620292633238822,0.15222912653997156,0.0036858528908381297,0.0034927721634474794,0.023580504671438095,0.0496486166393391,1.3603299907475116e-08,1.5390154481375546
GBR,2013,18.42,17.933732328880613,0.1475220425878112,0.0033863089784179194,0.007705496264654944,0.02605298150300195,0.0388191974037054,1.3015199915302286e-08,1.3217558399823195
ISR,2013,17.51,15.840482793381831,0.3012832323961187,0.014420902149095909,0.10150777226427518,0.05291887122130712,0.0545706635982655,4.921079878914862e-08,1.4398351280479205
TJK,2013,181.8,15.92208085948978,0.1629913598849638,0.018925814576859174,0.008871707764219283,0.008191231078650132,0.0548755003488257,2.5337599679003017e-08,1.7404661748405046
URY,2013,19.01,14.993638652440586,0.08458214512700894,0.017786281129971507,0.0016239117413049805,0.0036144868649814065,0.0461009692029943,6.461039979127481e-09,1.264126727145683
JAM,2013,19.15,14.801432227584469,0.12699700305127354,0.012627317791489574,0.00806130320893765,0.007864885545716217,0.0593416229257844,1.8761299824006814e-08,0.9858167945227653
ITA,2013,18.6,17.867629724518967,0.20096757348042008,0.010693250859351565,0.0064687027564172715,0.025418805433875757,0.0542109585376913,1.7717699843041556e-08,1.4562867329399256
ATG,2013,19.81,11.16046434467887,0.07786372063541006,0.0013419781443988713,0.002693790486294419,0.0005197119263580199,0.0559112340334564,1.3424699909888716e-08,1.6094379124341003
BLZ,2013,19.63,12.748921740482222,0.11027494524252227,0.03428291148211895,0.0007867184558662274,0.0013897538446048176,0.049703179314248,1.6375099865928053e-08,0.7371640659767197
BEL,2013,20.18,16.235868553230027,0.17932718981517073,0.004378442615127782,0.006052060281965883,0.02842657219055283,0.0465103323969027,1.8575099827482832e-08,1.9358598132018119
CRI,2013,20.86,15.356741061783252,0.11579678080203797,0.03540243375513538,0.004210201649734144,0.008454979709358055,0.0463074646191384,1.3341099911007526e-08,0.7793248768009976
CYP,2013,20.65,13.87786650840129,0.13200687463728694,0.016527471785601388,0.012262601039362494,0.0054081863609212735,0.0671816126032702,1.2706899919267348e-08,1.247032293786383
AUT,2013,22.45,15.963035337873478,0.17052570852064794,0.008091643176800762,0.0032785118021076923,0.018594972884852838,0.0508352193499997,1.4093899900680993e-08,2.1564025828159643
DEU,2013,22.37,18.20359976629402,0.16217483515410583,0.005284137323147353,0.003923044787128928,0.02213062031838072,0.0501071690179724,1.361419990732678e-08,2.2235418856535927
EST,2013,22.55,14.019414105759859,0.147270384212488,0.004202657450713255,0.00929862844226589,0.011779505407744431,0.0546554271011764,1.0209699947881014e-08,1.7749523509116738
KOR,2013,23.39,17.652537218567907,0.4557922663698067,0.033312904056661645,0.07491598940555412,0.07100166557509614,0.0544036212486205,8.670349624125177e-08,2.4849066497880004
TON,2013,23.88,11.073641750022226,0.047731461083900105,0.0005342862436817925,0.00030927217043164056,2.899957950812949e-05,0.046457082112551,5.39214998546236e-09,1.247032293786383
BRN,2013,23.72,12.810923087012828,0.20700752383378923,0.11866907767186362,0.0030723076259213176,0.007097280614750145,0.0478136321402109,2.0561099788620586e-08,1.3270750014599193
TTO,2013,24.12,13.98157254989692,0.08610316227080443,0.008848069130412809,0.0010650815991687084,0.0048861343794599525,0.0542632096553391,1.711359985356235e-08,1.275362800412609
PAN,2013,24.06,15.123344728985563,0.1189395630651098,0.021187471877696346,0.002233711408130084,0.0056501537758331275,0.0518702748965842,1.661179986202405e-08,1.1410330045520618
CHL,2013,23.92,16.662449855114847,0.326745188331495,0.026790761155953063,0.06072572917550178,0.027671145038160035,0.0490673797197204,3.673679932520378e-08,1.1505720275988207
SVN,2013,24.81,14.541051857260221,0.19352894128343964,0.014023049825100432,0.008383430638618463,0.017858700859596482,0.0517101282874646,1.663959986156186e-08,1.715598108262491
ECU,2013,26.38,16.532647373789917,0.15821401870161445,0.04442797028779971,0.0015478115214871233,0.008046342188862368,0.0399193044157101,1.7866599840392303e-08,0.9162907318741551
DOM,2013,26.4,16.126681752664027,0.12573760292027933,0.020811683713748093,0.0033026123670805226,0.011151878013107738,0.05273271522546,1.8264099833211327e-08,1.000631880307906
COL,2013,27.37,17.66297549155707,0.17226494987701907,0.052904651853520314,0.0028919921565138088,0.008011172692786709,0.0368964910247133,2.0571399788408756e-08,0.9477893989335261
VCT,2013,27.99,10.9128701874752,0.07749975896458093,0.0013314372439230614,0.0014326033336342129,0.0005027975761110746,0.0539110207717505,1.548339988013216e-08,1.2325602611778486
MUS,2013,28.26,13.960087013687067,0.07509868580627316,0.0008964960273231689,0.0013393496706619816,0.001227578217449231,0.0497130493693189,9.514399954738096e-09,1.4929040961781488
PRY,2013,27.98,15.661369378999046,0.13848870432541174,0.11249119899893868,0.000678537741190071,0.0029946655098515317,0.0400887304866309,1.0650099943287685e-08,0.6259384308664953
MLT,2013,27.66,12.763473324779973,0.11458442064839644,0.0019209547843818701,0.00850278167901346,0.007138093088075514,0.0663078954057552,1.0911699940467403e-08,1.749199854809259
SGP,2013,28.01,15.321932927585783,0.2613897744216477,0.028055798539872598,0.06202652715836512,0.021675889291892417,0.0586052282274086,4.223819910796726e-08,1.1600209167967532
CUB,2013,29.16,16.210821537989144,0.10149543073113039,0.011739420566416673,0.003389598813705552,0.0034477496746449362,0.0576914965011401,1.3127399913835687e-08,1.6174060820832772
BRA,2013,29.27,19.098795224594216,0.1304789405041193,0.04302738453895923,0.006288907302459407,0.007663757248994745,0.0446885021674459,1.3731599905721582e-08,1.2499017362143359
GRD,2013,29.91,11.317964526664959,0.07695242072860235,0.001172670153509461,0.0006731443874720094,0.00037136703472588053,0.0535509077764651,1.5821199874844818e-08,1.5173226235262947
THA,2013,29.93,18.012668608572394,0.30119615425769974,0.05618471695095335,0.02226102550648396,0.01515285344110526,0.0510525989916318,4.265799909014754e-08,1.1537315878891892
SUR,2013,31.05,13.177792086166589,0.08774004669536564,0.027960900061977864,0.000604149464954365,0.0002720589885970096,0.0463054672210366,1.3895799903453371e-08,1.3762440252663892
GRC,2013,30.61,16.136616437439642,0.1460901059409414,0.010174070178094158,0.011164988896916469,0.01105728033470141,0.0593689668245101,1.3230099912482229e-08,1.6563214983329508
PER,2013,30.56,17.214075646514093,0.1161680905564601,0.05481805984674574,0.002237374210618787,0.0044424745810858444,0.0403723372907262,1.076559994205093e-08,0.9360933591703348
MEX,2013,31.72,18.625874839958787,0.2192738416363046,0.05521192994649431,0.2275095791286031,0.020960096385993995,0.0513363807109817,4.1831899125046095e-08,0.7030975114131134
ARG,2013,32.67,17.559495257415044,0.11784385780667898,0.04692774522915635,0.0017777698303687215,0.010651993541210181,0.0410946157150543,1.0882499940785598e-08,1.7526720805200082
SLV,2013,33.18,15.608089291503656,0.19147123552757117,0.07823443743022179,0.010333031871216586,0.014558479188013151,0.051242042788671,2.4942599688933356e-08,0.7371640659767197
WSM,2013,34.21,12.027014338540233,0.04934320645144863,0.0006529467838449908,0.0004222598357658328,0.0002205586751470891,0.040967319380342,5.862539982815312e-09,
KEN,2013,33.97,17.59056359684292,0.3009878319091339,0.038991540741443884,0.004368081028289406,0.009781109605367258,0.0460954828178516,3.539189937370672e-08,0.8754687373538999
MDV,2013,34.77,7.917583711656481,0.10198609078476717,0.0010962648820127883,0.00039010489918836987,0.00013932029447705322,0.0552575511342533,1.1914199929025919e-08,1.7825505301427451
PNG,2013,36.05,15.777439561618694,0.08134862382449917,0.11050653625218308,0.005213546815687246,0.0009314150982536169,0.0297738360948878,7.461529972162785e-09,
JOR,2013,37.17,15.780587003048423,0.24230473606735609,0.0157247219700848,0.05914401472911321,0.03324029973012816,0.0582632643204584,3.848419925948319e-08,0.9202827531436926
FJI,2013,36.67,13.531636293268619,0.055553385748986446,0.010547635599482595,0.002167253807951749,0.0004918720111261349,0.0441656026983868,5.5412599846472184e-09,1.0715836162801904
TZA,2013,39.01,17.72378883082531,0.14508763479671857,0.035379793371185235,0.001280496813910251,0.0023812814973646636,0.0438117172667286,1.4519799894587704e-08,0.6981347220709844
VEN,2013,38.58,17.209757383377063,0.13041544221432125,0.054096134957534237,0.0026672646848199533,0.006807278814180212,0.0483600847916846,2.0057899798840327e-08,0.6383389440649502
HRV,2013,39.55,15.202980834924048,0.17591057781381905,0.015095067042612537,0.009289145981984045,0.012827255859725117,0.053952138663802,1.4492899894977926e-08,1.9286186519452522
SSD,2013,42.48,16.249636452169707,0.25155144141329666,0.2056561859534478,0.0011513719168938243,0.005927109928609623,0.0391496848460682,3.059029953211678e-08,
TUR,2013,41.99,18.110827225174656,0.14776073094825615,0.013070428578973598,0.010654034680689031,0.014599951130634394,0.056084782848871,1.5900799873582282e-08,1.2919836816486494
LKA,2013,42.94,16.77045069071905,0.21788718961826226,0.028275857289402746,0.01792992979425179,0.009509362353720333,0.0554880743000897,3.298369945603778e-08,1.5390154481375546
CZE,2013,43.39,16.167904417128927,0.18433857291525865,0.006876629691688167,0.009716947185674923,0.020681601669312242,0.0491362268515284,1.712019985344938e-08,2.0476928433652555
KWT,2013,43.6,15.009056546486116,0.2597272930200446,0.049402109273779964,0.13411907652950328,0.058661656459948204,0.0665467829140218,8.557319633861393e-08,1.1908875647772805
NAM,2013,45.48,14.66782907658494,0.138159196925452,0.0600488975307732,0.0015803156431945826,0.0031567422422337696,0.0495616348547025,1.4169799899608384e-08,
SYC,2013,45.25,11.079792559044115,0.06879690135272565,0.000740196986606717,0.000389690060964284,0.00016400155101042475,0.0464759356208972,7.190869974145694e-09,1.3762440252663892
CPV,2013,46.3,12.97023628873471,0.08862094394147804,0.0009792663621443578,0.0006345526288893147,0.0005666044493775057,0.0610482669845769,2.9395099567964057e-08,1.128171090909654
NIC,2013,47.05,15.589912426880058,0.10852145532011413,0.047797811950800635,0.008277533497595682,0.0032567290961410624,0.046613531622583,1.534149988231919e-08,0.6678293725756554
COM,2013,47.99,13.199011313972782,0.07915710302609304,0.0017058392286101029,0.0006234576099084287,0.0005035931756683143,0.0488240228328022,7.586589971221826e-09,1.1505720275988207
DZA,2013,49.21,17.43588741502996,0.16176786612027513,0.019057061195540338,0.008406942421942447,0.019054834042995412,0.0620074175026245,2.44896997001273e-08,0.9745596399981308
ALB,2013,49.15,14.848513786450095,0.14033065888613153,0.00877688421804628,0.007780120222960044,0.007987869851952002,0.0597599330077087,1.2456899922412822e-08,1.355835153635182
GUY,2013,50.27,13.503312093061108,0.08646243826700102,0.03104914840533903,0.00032615580541221393,0.0001939231956815768,0.0453654650422705,1.4605899893333844e-08,1.000631880307906
LTU,2013,49.73,14.896368432315164,0.15275870862755883,0.003573793386200324,0.004341411420908474,0.006499581881228229,0.054386432463966,1.2844399917510695e-08,2.1174596088673567
HUN,2013,49.65,16.110293298616693,0.1661911780817314,0.009057330266606997,0.016358270932797098,0.014767847566492381,0.049836511781983,1.4302899897713527e-08,2.084429083190875
IRN,2013,50.47,18.160577481452414,0.2698387057205035,0.02951918495193558,0.03277755726389824,0.03526542727437573,0.0591887312853556,3.585849935708401e-08,1.000631880307906
GTM,2013,50.38,16.56860357800155,0.22240317650440775,0.08078361651739532,0.007721667047684621,0.0121857729638437,0.0457758302187724,2.7388499624935043e-08,0.44575362702227583
KIR,2013,51.01,9.4775306647208,0.055607117757699595,0.0005259386700077275,0.00017945989610952442,1.3099914195749356e-05,0.0377638847478412,6.82111997673616e-09,0.9516578757114464
FSM,2013,50.97,10.383609505949106,0.063330307791692,0.0007935940209486373,0.00018861721065548101,3.929922777523222e-05,0.0438429858944416,6.973849975682708e-09,
MWI,2013,51.33,16.601270841823105,0.2119785734679672,0.046944684223149485,0.0019284323784454944,0.005379207088619267,0.041108733517103,2.4356399703382897e-08,0.832909122935104
ETH,2013,51.37,18.36488534258873,0.25122534564649934,0.04754331956260883,0.0013891257179555654,0.006455223143219491,0.0453768821941836,3.1820499493727895e-08,0.28517894223366236
SVK,2013,50.66,15.501856267524474,0.1726953977997446,0.009433613219186326,0.012407890755747832,0.016463778165229922,0.0488593104409454,1.481739989022233e-08,1.918392120161421
LBY,2013,51.62,15.646760819255633,0.12607487425950065,0.0077595139535197475,0.005772298185573248,0.007849345129505785,0.0636155309493891,4.352889905261746e-08,1.547562508716013
LVA,2013,51.67,14.487835854862707,0.16494587518117546,0.005294151217896407,0.0034575348316081824,0.0069397074314242295,0.0532013115628911,1.3838699904245191e-08,1.916922612182061
HTI,2013,52.62,16.107211450364513,0.1535878100171928,0.02023700548933043,0.0012315992701671303,0.00769950757068893,0.0567123088534485,1.998319980033586e-08,0.5423242908253617
RUS,2013,53.16,18.79247601512312,0.1452990468872879,0.005899351556531395,0.012477239489072846,0.017115625439831132,0.0514728990783235,1.1821599930124887e-08,2.206074192613202
SRB,2013,52.55,15.786924690707819,0.1612775705304497,0.013234295111323124,0.02736402655042584,0.010661984498325524,0.0530932226982689,1.3688499906312485e-08,1.8578592709325787
ROU,2013,53.67,16.794347568978313,0.16109925673911968,0.008757481076810333,0.010175500550073989,0.012770296554316702,0.051103189270844,1.3152899913500612e-08,2.0347056478384444
POL,2013,54.27,17.469258342479684,0.1660933937319881,0.004757498137668237,0.015071508082603666,0.01645516215374337,0.0498146269436497,1.5083399886245522e-08,2.0241930674493576
GAB,2013,55.36,14.26322638667734,0.17104086082241116,0.055925089941932515,0.0013631764526484376,0.001844247329953625,0.0436725417238356,1.9003799819427794e-08,1.0818051703517284
ZAF,2013,55.48,17.787172704770715,0.3476071216243258,0.03177422308257064,0.0452330145314232,0.03170070478790943,0.0489874349154983,4.362639904836864e-08,1.1786549963416462
VNM,2013,56.43,18.298111330744618,0.35850550444003654,0.04129747058359386,0.01051152187087977,0.015125244592689208,0.0539776863506947,5.3602998563359244e-08,1.1939224684724346
SLB,2013,56.55,12.910850477087605,0.05308854146675929,0.02102837869707197,0.0003242984095859278,4.1099155418141465e-05,0.0388531908576591,5.9597599822406305e-09,
TUN,2013,56.92,16.163672227558166,0.16941389519574,0.009566499773700558,0.016944046424633253,0.012995278410273599,0.0603366783774416,2.5212799682157366e-08,1.0331844833456545
BOL,2013,56.74,16.159393831603964,0.12785411433475102,0.14183808222629876,0.0003624353123865704,0.0018077400529125343,0.029095791284153,6.566499978440539e-09,0.7371640659767197
VUT,2013,59.11,12.120029345257578,0.053435750039541825,0.005272982360963077,0.0010007021305631725,0.00017200620608433131,0.0463818138681198,7.455219972209848e-09,
GNQ,2013,59.21,13.534080037112982,0.147274169589062,0.03811197276622033,0.0018567322054299756,0.0009867040474152151,0.045714771379583,1.7295299850436302e-08,1.1314021114911006
ZMB,2013,59.26,16.541091233775315,0.18635284273087196,0.05485383054890368,0.006163911008585293,0.00482668678356626,0.0460216166434403,2.1227099774705115e-08,1.0986122886681098
TLS,2013,61.2,13.92297530716902,0.0906787357512413,0.04556329771712874,0.0005533578692901887,0.0007606796098924805,0.043225479201614,6.955739975808841e-09,0.3488947566197701
MAR,2013,60.53,17.330753474185602,0.15443474147792713,0.017986430970438862,0.013643367547243239,0.011222985041610602,0.0594311934463892,1.565679987743231e-08,0.598836501088704
LBN,2013,62.27,15.263655657148057,0.28256343304028764,0.013072510190637534,0.0369059004635339,0.03379547021590892,0.0581871343665092,3.8051499276041696e-08,1.3506671834767394
HND,2013,61.62,15.867715968238057,0.15250107054113576,0.0932248579403504,0.0035557856943864642,0.005757019516243259,0.0438748468694399,1.9610799807708263e-08,0.49469624183610705
DJI,2013,62.72,13.56239794964054,0.11561233204976082,0.006228523413179326,0.002281651053418936,0.0025026457680011843,0.0573806263293396,3.1210799512942996e-08,0.7275486072772778
BWA,2013,63.02,14.58083538987837,0.11781608666574839,0.04924446667270639,0.0051926896209553855,0.003433368240036154,0.0506504203852866,6.049379981702501e-09,1.2781522025001875
BTN,2013,63.43,13.724710675459825,0.3628794383934104,0.05391308623418664,0.0053428684247047685,0.008488475734740375,0.0553832688814006,3.4203099415073984e-08,1.0152306797290587
MYS,2013,62.62,17.146127357322023,0.27497165094793735,0.10450281503778824,0.00892122427687356,0.018809553969893908,0.0520507721015079,3.3557199436957174e-08,1.068153081183401
BIH,2013,63.26,15.164185330446646,0.15068695605601976,0.016043265821998047,0.015162962048587917,0.007928804787089268,0.0554369050300861,1.1650299932135255e-08,1.184789984909162
ZWE,2013,63.84,16.512910289633492,0.1803220157100982,0.04172864259065279,0.003417346215295771,0.0051840157410517375,0.0451817350175645,1.631849986685328e-08,1.0420419371797154
RWA,2013,64.07,16.21493723846815,0.43734142413342486,0.05289382310784113,0.12122969974638746,0.012680838236466364,0.0474706575282944,7.06755975024799e-08,0.5709795465857378
MRT,2013,64.14,15.146562875480301,0.11057753292684175,0.024389117759986416,0.0013241239608080555,0.0019322919209352229,0.0528331606621587,7.291129734197129e-08,
MDG,2013,64.05,16.941003868526604,0.14946928115971642,0.04211152687589922,0.0007320329984532519,0.003376579932331417,0.0423648754054,1.3131499913781855e-08,0.2776317365982795
IDN,2013,63.55,19.29993672472114,0.31841550129687524,0.06239198428736683,0.021814363182229995,0.0182898974225595,0.0510835445669491,4.691559889946327e-08,0.6729444732424258
KHM,2013,65.03,16.526693549417047,0.22965593245223925,0.06126743446222735,0.005306053964641173,0.006867605917693462,0.0487752415164589,3.059069953210455e-08,0.598836501088704
AGO,2013,66.38,16.955579560970687,0.24306747713577884,0.07642442218192799,0.001935086511836859,0.006203184407264381,0.0484762782799934,2.7419499624085517e-08,
BHR,2013,66.08,13.532791058220935,0.196722800132141,0.024927053399660195,0.03367538060093195,0.03240629476937941,0.0740261533950876,5.674839838980961e-08,1.1052568313867783
UGA,2013,68.13,17.417819430832953,0.30986070202353233,0.07783347249423068,0.017615958866651828,0.006890182083273287,0.0463692422397693,3.823779926893534e-08,0.4054651081081644
BGD,2013,68.09,18.840055116578135,0.5054329930343912,0.04182860291998439,0.01888217047240902,0.022181851558860623,0.0563088784218365,8.20311966354413e-08,0.4574248470388754
