Country_ISO,Year,Population (GPWv4.11),CO Population-Weighted (ppm),VOCs Population-Weighted (ppm),SO2 Population-Weighted (ppm),NOx Population-Weighted (ppm),O3 Population-Weighted (ppm),PM Pop.-Weighted (kg m^-3),HospitalBeds,mortality_cluster
LKA,2014,16.775771104486342,0.2217364978786418,0.031026882336846,0.0186810034131817,0.0102956167796754,0.0536018184829301,3.301359945505112e-08,1.551808799597464,0
VEN,2014,17.223441106232453,0.12230259106209,0.0496304024988894,0.0024944233377137,0.0062210610099659,0.0489928659627942,2.0436299791178825e-08,0.5822156198526637,0
CZE,2014,16.16861508859596,0.1857036709924437,0.0068548904615805,0.0094504296857741,0.0210170053268861,0.0491029798032286,1.8041899837244927e-08,2.0451088625993306,0
SSD,2014,16.288625561242434,0.2347453288674166,0.20191422087293,0.0011342105399754,0.0055961324014318,0.0390591786570186,2.838239959721969e-08,0.7178397931503169,1
SYC,2014,11.08563321862587,0.0696385917647329,0.0007773967488295,0.0004120660891065,0.0001771783029974,0.0456618485512425,7.1339799745531655e-09,1.358409157630355,1
TUR,2014,18.127422632114637,0.1429039558595461,0.0131089855617166,0.0103781492268258,0.0151802005197018,0.0549349516166637,1.5446099880709e-08,1.2947271675944,1
KWT,2014,15.05487704148972,0.2636939876858882,0.0503006342634727,0.1345975297233415,0.0600324813594024,0.0661103868478531,7.364029728855324e-08,1.1786549963416462,1
NAM,2014,14.690112895101876,0.1326096455711994,0.0570333224607927,0.0015232622467614,0.0031629924611347,0.0472576673907683,1.4598699893438981e-08,0.7178397931503169,1
CPV,2014,12.981928300524965,0.0854565931894638,0.0009479545490779,0.000576976517032,0.000512503647567,0.0613345460880825,2.6905899638036283e-08,1.1151415906193205,1
NIC,2014,15.601415008306567,0.1035158564196493,0.0455055442782441,0.0075120537393667,0.0029459793384703,0.0465496250621485,1.646589986443707e-08,0.6729444732424258,1
SVK,2014,15.50255202359793,0.168392286717412,0.0085882333223387,0.0119744502475814,0.0159196935548128,0.0487344619712152,1.5047799886781857e-08,1.9154509415706047,1
LTU,2014,14.879914851455965,0.1487691424386074,0.003252511844056,0.0042015560884922,0.006783102655221,0.0527271276806559,1.2588299920767352e-08,2.1114245875328868,1
ALB,2014,14.84799898061054,0.1364568893080538,0.0069134161716109,0.007030795927862,0.0076801767943264,0.0586993199068764,1.1145799937885572e-08,1.3506671834767394,1
GTM,2014,16.588877564762043,0.2098264753697642,0.0770438238206584,0.0074095106521044,0.0121454999036384,0.0459482435226582,2.5309499679714614e-08,0.4824261492442927,1
FSM,2014,10.389279020392468,0.062037174752448,0.0008243501300473,0.0001811675881614,4.559896035160519e-05,0.0440429976222077,5.723969983618083e-09,1.247032293786383,1
KIR,2014,9.49250575544309,0.0515219465946421,0.000509320274406,0.0001824163611238,1.4399896320995316e-05,0.0387649846037426,5.772189983340911e-09,0.9516578757114464,1
COM,2014,13.222838523051433,0.079784217036941,0.0017086524216958,0.0005963521467059,0.0005021059237203,0.0490075730935185,8.210999966289741e-09,1.1505720275988207,1
HUN,2014,16.10702592802955,0.1643942833719277,0.0079072233475443,0.0163048013429986,0.0148707059294882,0.0492482387425844,1.513799988542048e-08,2.0781907597781832,1
MWI,2014,16.63106857462483,0.2098072942450553,0.0417685032395176,0.0019321172587445,0.0052910994127763,0.0413503803639225,2.426769970553937e-08,0.832909122935104,1
ETH,2014,18.38957145861489,0.2484781595373748,0.0485802326115348,0.0013861858003809,0.0064891319675466,0.0449138170821639,3.1165799514346465e-08,0.2851789422336623,1
DZA,2014,17.454630117221924,0.1779900736170763,0.023648843662814,0.0102245407789422,0.0234659503038186,0.0601434335678621,2.9758399557218823e-08,0.9707789171582248,1
LVA,2014,14.47577319021491,0.1605215634395992,0.004463758589567,0.0033842549436876,0.0068943740909936,0.0518952583360219,1.3627399907146986e-08,1.8961194845522975,1
IRN,2014,18.173078989446758,0.2830326420822272,0.0315235892294312,0.0343973668057093,0.0377437441251601,0.0580420571997639,3.5205699380279364e-08,1.0224509277025458,1
GUY,2014,13.507171253145405,0.0853290362309952,0.0285819077597428,0.0003369312322969,0.0002124044405795,0.0458037538598949,1.5717099876486383e-08,1.007957920399979,1
POL,2014,17.46943521377781,0.1641377175031866,0.0045284769530468,0.0145825834056158,0.0165798170687431,0.0491852207276693,1.5386099881633963e-08,2.0255131996542803,1
LBY,2014,15.647207654775396,0.1282133551469576,0.0088517167064926,0.0063840753562815,0.0090533732614078,0.0623070555127716,4.032399918698753e-08,1.547562508716013,1
VNM,2014,18.309281546210432,0.3530199779808708,0.044082872713249,0.0104331657547827,0.0157016464240936,0.0537582813063305,5.1583398669576475e-08,1.229640551074514,1
SRB,2014,15.7773730125638,0.1588849261487728,0.0111424961792295,0.02581917972647,0.0107118121398165,0.0511038899032822,1.4167299899643806e-08,1.864080130807681,1
ROU,2014,16.785578934421277,0.158648265935293,0.0080401868971424,0.0094372041766848,0.0128768108669068,0.0495531959877743,1.3270099911952225e-08,2.039920783517553,1
HTI,2014,16.120506789825363,0.1470015556287634,0.0188036863639201,0.0012247067404485,0.0073233735191745,0.0564355993601781,2.0820399783255478e-08,1.1704160207970933,1
RUS,2014,18.7928353182511,0.1495246482236376,0.0063772371281626,0.0121600035688255,0.0177174577816458,0.0498888523972336,1.2354499923683163e-08,2.180417459019838,1
ZAF,2014,17.797867483032203,0.3544625952992016,0.0333877817518468,0.045665197017905,0.032101021460241,0.0483157254993397,4.5334898972373464e-08,1.1786549963416462,1
SLB,2014,12.932639756805042,0.0536280910772506,0.0185238197742001,0.0003458351921155,3.369943216775726e-05,0.0421110102695037,6.261809980394867e-09,1.247032293786383,1
TUN,2014,16.174666773376416,0.1794807655647476,0.0113132383063873,0.0184217301788236,0.0149652489659681,0.0592117732748605,2.8401199596685932e-08,1.0260415958332745,1
VUT,2014,12.143386328003956,0.0549672920849839,0.0050806376749691,0.0009725599102535,0.0001949769907511,0.048529622005336,7.554899971461743e-09,1.247032293786383,1
ZMB,2014,16.570809450697983,0.186717263171959,0.0525945734565747,0.0060227388426748,0.0048412631511898,0.0457760500612663,2.1285099773472265e-08,1.0986122886681098,1
TLS,2014,13.945297699621662,0.1125066216123582,0.047600331837696,0.0006105475778896,0.001056699496381,0.0475633030556134,9.619179953735689e-09,0.3488947566197701,1
BOL,2014,16.174782161524988,0.1298449968342601,0.110415905314889,0.0003513432717236,0.0017917698212961,0.0314404757144795,7.022959975339016e-09,0.7514160886839212,1
GNQ,2014,13.56272061307251,0.1413537912329509,0.0386292594328541,0.0018289274920283,0.0010144702510037,0.0454341105196417,1.668319986083542e-08,1.1314021114911006,1
GAB,2014,14.28570445660764,0.1628227368936341,0.0547905316182646,0.001326616654875,0.0017819583687013,0.0430203708652087,1.7851999840653052e-08,1.0818051703517284,1
IDN,2014,19.31239793730755,0.3829735541267514,0.0642058973869244,0.0220946818644005,0.0180721760266756,0.0544380878537612,5.204499864565904e-08,0.6471032420585385,1
HND,2014,15.882141337367395,0.1445558757012586,0.0916473279271435,0.0032945908704902,0.0055656012679713,0.0436575344169135,1.944879981087209e-08,0.4762341789963716,1
KHM,2014,16.542399658073414,0.2208849032880849,0.0691466595276311,0.0052593115433922,0.0067295636076016,0.0490671139966091,2.9361999568936484e-08,0.5850050219402422,1
MYS,2014,17.161155059051428,0.3345439042972197,0.1051604435447357,0.0088684666411446,0.0184867364011942,0.0537537501490259,3.737109930170046e-08,1.0473189942805592,1
AGO,2014,16.985862466176027,0.224337238585995,0.0748778978990994,0.0018590199511312,0.0056518412131352,0.0479995651023684,2.4783899692879158e-08,0.7178397931503169,1
DJI,2014,13.57608981145894,0.1106523025233444,0.0057382089434597,0.0020873988663141,0.0023785420248318,0.057843069317472,2.64713996496325e-08,0.7793248768009976,1
MAR,2014,17.34432379222746,0.1529657506473087,0.016772486150028,0.0141902327227679,0.0118964181744685,0.0576324804920534,1.7500699846862752e-08,0.5831462853456167,1
LBN,2014,15.318782221335663,0.287312208060379,0.0121640214054893,0.0378742397570059,0.0366265521870159,0.0566253921885292,3.73870993011024e-08,1.3480731482996928,1
BWA,2014,14.600223243048283,0.1153013374558824,0.0508588486796789,0.0052987736703005,0.0034340887617078,0.0489164754890787,5.944579982330984e-09,1.2725655957915476,1
BTN,2014,13.737804173128527,0.398618606210447,0.0577240559453967,0.0056389651095025,0.0090022845695695,0.0574997480672634,3.710339931166887e-08,1.007957920399979,1
BHR,2014,13.550658564663822,0.1968078338460556,0.0255359700352189,0.0337628798945276,0.0372676061193228,0.0737755741935619,4.9534898773146886e-08,1.0818051703517284,1
ZWE,2014,16.534495236511592,0.1757498595830987,0.038129854922192,0.003353928289275,0.0051317639463045,0.044688393191919,1.62477998680045e-08,1.0818051703517284,1
RWA,2014,16.238518704476615,0.4393205938783837,0.0576015958980488,0.118830798561074,0.0130646288642567,0.0449157345706625,7.083749749102442e-08,0.5364933705145685,1
MRT,2014,15.170811746900728,0.1075675961628027,0.0211047977315856,0.0012890368349233,0.0019378960658885,0.0531174865582028,7.448119722627556e-08,0.7178397931503169,1
MDG,2014,16.96799247667881,0.1373950373772552,0.0414671725881185,0.0006668066350336,0.0030350505709008,0.0419999520536224,1.1644899932198151e-08,0.2776317365982795,1
BIH,2014,15.16286827118053,0.1479516342428607,0.0118531875892434,0.0147168420770326,0.0078569075073933,0.0538101863012277,1.2447999922523648e-08,1.208960345836975,1
UGA,2014,17.44938704799827,0.3014807266246959,0.0819475756446334,0.0165943726209538,0.006680730143366,0.0463933409927196,3.6818299322206415e-08,0.4054651081081644,1
LAO,2014,15.714548623157446,0.3882729129473465,0.1153456792706634,0.0050311365806607,0.0090940296784768,0.0505788774711558,4.5643698958326364e-08,0.7323678937132266,1
SOM,2014,16.160119791411518,0.082243945325141,0.0279293248786728,0.0003336013488817,0.0003545551378979,0.046876360944809,1.302869991512649e-08,0.6259384308664953,1
BGD,2014,18.85200741537309,0.5349463159630192,0.051054202157281,0.0199766523490202,0.0234338001305116,0.0590027984347101,8.791319613563485e-08,0.4700036292457355,1
MNE,2014,13.335267096123784,0.1355090769670075,0.0088413736130641,0.0067264496291066,0.0054489265988564,0.0578860212104528,1.0690599942855535e-08,1.5830939370944983,1
MOZ,2014,17.109547292110435,0.1385812134150725,0.0366625775666018,0.000877532855393,0.0029809615160584,0.0433279874156441,1.6167199869310823e-08,0.5933268452777344,1
LBR,2014,15.221602208130802,0.1692046568319217,0.0366709518113187,0.0009599441061908,0.0020870815293643,0.0480619743118701,2.905329957795289e-08,0.7047463164032972,1
SEN,2014,16.484577547254194,0.1396536373799496,0.0184140352169154,0.0256243988305128,0.003700370177755,0.0545171934078081,5.6578798399419764e-08,0.5306282510621704,1
BGR,2014,15.79800406491238,0.1549630046592283,0.0101352157411018,0.0305362952133732,0.0127751699090328,0.0511093988619911,1.3616799907291382e-08,2.0955609235597192,1
MKD,2014,14.55208362636982,0.153384395735153,0.0110227872493372,0.026936360820671,0.0125023064451635,0.0533262507332026,1.3287999911714528e-08,1.713797927758343,1
ARE,2014,15.945862074949288,0.2150532948655428,0.0474796467688874,0.0262018087904169,0.0515047202355306,0.0701038327815704,6.380969796416118e-08,0.8285518175661483,1
SDN,2014,17.4871419953092,0.1384087820491429,0.0348118815996356,0.001471345040815,0.0037442634884795,0.0542650849725431,3.3795799428921966e-08,0.5877866649021191,1
MLI,2014,16.65897918404168,0.1569847417914256,0.0601532090718464,0.0006470356272937,0.0035584980290469,0.0451108170127267,4.0422599183006734e-08,0.2231435513142097,1
COG,2014,15.227738400502664,0.2285467150990608,0.1487789337991151,0.0042730246130847,0.0031806593359208,0.041179597609656,2.4894499690131937e-08,0.7178397931503169,1
MMR,2014,17.776339620959362,0.2780738093242769,0.0974964218709689,0.0038460644032128,0.005725678970792,0.0481700518136956,3.2066299485876214e-08,0.6626879730752367,1
SYR,2014,16.75209304344344,0.2105508737196699,0.0139166072447428,0.0242562842422694,0.0230848056392543,0.0568318223540943,3.229409947854557e-08,0.9162907318741552,1
GEO,2014,15.202494538741858,0.1278117062351945,0.0190147797709034,0.0055587992078087,0.005829115646374,0.0515935995633684,1.3328999911168882e-08,1.4060969884160703,1
PHL,2014,18.30785796618856,0.1631433585013996,0.0377935587142146,0.0352023783336992,0.0092987810169026,0.0518230848415586,2.263319974386913e-08,0.6523251860396903,1
SWZ,2014,14.030777256163825,0.2237222830167075,0.0363917471303961,0.0093386051732992,0.0119799430634863,0.0466189686795876,2.6811899640561016e-08,1.1052568313867783,1
COD,2014,18.135166819235334,0.3169111084332046,0.240364065077584,0.0132882853624589,0.0056460331155578,0.0364379433855012,3.751699929623737e-08,0.7178397931503169,2
BDI,2014,16.195792552764043,0.3629827060127681,0.0466063175016887,0.0100036749748995,0.0098685591931253,0.0439268649031956,4.880439880906532e-08,0.5247285289349821,2
ARM,2014,14.926773472300107,0.1430636318816577,0.012370665814646,0.0098893190909982,0.0091710044849686,0.05383886254208,1.7562199845784566e-08,1.6639260977181702,2
MDA,2014,15.198773544106189,0.1386619445558502,0.0045976266981673,0.0122207761928539,0.0075190678259846,0.0532485232986772,1.1096299938436064e-08,1.94876321803772,2
NPL,2014,17.187089273633088,0.6026538661102732,0.067146510811651,0.0138537540597147,0.0152349131159009,0.059973601699686,8.613389629047587e-08,0.2390169004704999,2
BLR,2014,16.0689979213955,0.1329259790236862,0.0044839729506266,0.0045821498982255,0.008564105139582,0.0502621258296151,9.875219951240015e-09,2.425687290128029,2
ERI,2014,15.464423603107331,0.1361001976678776,0.0339731978423667,0.0016627698317194,0.0035163284643782,0.0548308847280967,1.9476099810340767e-08,0.8064758658669485,2
CHN,2014,21.0217680477873,0.5327697998381857,0.0249844461003909,0.0759759134645724,0.0670460421773,0.0510192262378364,1.0389199460322655e-07,1.5195132049061133,2
UKR,2014,17.565233717188267,0.1404797342661282,0.0046268645346191,0.0115343281420602,0.0116014145886962,0.0509452124008056,1.1079799938619016e-08,2.1174596088673567,2
BEN,2014,16.179955594156894,0.2095367768030066,0.0300744964329006,0.0021638242428561,0.0048439958854756,0.0497672072226145,3.8200199270372386e-08,0.3646431135879093,2
IRQ,2014,17.374370108097526,0.2463191457165718,0.0353307725194923,0.0279820734499895,0.0267568260010383,0.0598792005208578,5.004929874753382e-08,0.7419373447293773,2
STP,2014,11.822324507664508,0.0908544851967358,0.0014252528444624,0.0002024165123954,0.0001632776694758,0.0511671432718259,1.144999993444875e-08,0.7178397931503169,2
NGA,2014,18.987818839059823,0.3116800604316936,0.0372440473745137,0.0031456362943764,0.0095192022870377,0.051954107426121,6.09762981409455e-08,0.7178397931503169,2
AUS,2014,16.94388707217733,0.084429507581437,0.043608030555149,0.0107240581816378,0.0188112419184051,0.0465648463162051,8.77447996150425e-09,1.56234630490025,0
KAZ,2014,16.66763498899076,0.1315874577819086,0.0072070457424531,0.0106772843801955,0.0078704783696026,0.054144390299431,1.568889987692921e-08,1.9329696377795784,2
BFA,2014,16.68277477738997,0.1677047490121229,0.0426844785396137,0.0009534163541503,0.0039726266591524,0.0460202115773638,3.511439938348947e-08,0.7178397931503169,2
IND,2014,20.97267964116961,0.5311689013550466,0.0416515035025307,0.0338787916166731,0.0291578170033394,0.0587680510397685,9.331309564633297e-08,1.000631880307906,2
QAT,2014,14.52735086329514,0.197760057480344,0.0339819368113764,0.0156918947023004,0.035625724302095,0.0755025017521836,4.8175098839579915e-08,0.7323678937132266,2
GMB,2014,14.325204735886755,0.1487325209352903,0.0200545230187685,0.0110074075941972,0.0036423057437206,0.0540481341265173,4.9638298768019636e-08,0.7178397931503169,2
GHA,2014,17.091789362186063,0.1942711789857373,0.0324604553616767,0.0019739365048219,0.0036878315822505,0.0474490346345515,3.2297899478422843e-08,0.5364933705145685,2
AUS,2013,16.92846798091838,0.088651513646527,0.0417362158525526,0.0110197825481657,0.0194958292580819,0.0455912278831159,9.576549954144848e-09,1.551808799597464,0
GHA,2013,17.0684220947616,0.2087182645565112,0.0330042946609715,0.0021221446573355,0.003959338464544,0.0488856509141192,3.301919945486622e-08,0.5481214085096876,2
NER,2013,16.729538616597374,0.1754707963305351,0.033647683787289,0.0013848266847492,0.0057275611612807,0.0495264477993272,5.036189873183956e-08,0.2776317365982795,2
GIN,2013,16.28321903501798,0.2543193499781196,0.0718703676543926,0.0021371097533001,0.0056692334843687,0.0505954318156099,4.0072699197089384e-08,0.262364264467491,2
SLE,2013,15.544836779965218,0.2616112079146444,0.0556217026483366,0.0020011244142874,0.0056691032249286,0.0522094019407112,4.4830098995131096e-08,0.7178397931503169,2
CIV,2013,16.856371198531985,0.1793701548555929,0.0413196895295449,0.0014387165508301,0.0026602693436194,0.0475589465974176,2.615279965801553e-08,0.7178397931503169,2
TGO,2013,15.728122195646035,0.2142476551013923,0.027940597537757,0.002253773343777,0.0045973997439944,0.0499028710480332,3.5168699381581284e-08,0.4824261492442927,2
GNB,2013,14.317302631805008,0.1729294672117964,0.0469437825602774,0.0033545641528509,0.0026346901537306,0.0520610187694418,3.7654399291073104e-08,0.7178397931503169,2
EGY,2013,18.273101897197183,0.287727685411494,0.0140755766509455,0.0426495012121904,0.0321206489761058,0.0613185388082703,5.8434498292704675e-08,0.8628899551470398,2
SAU,2013,17.2195056277781,0.1427068687761005,0.012272622344712,0.0438307819762013,0.0152752608883347,0.0647540638696753,5.59405984353247e-08,1.1969481893889715,2
CAF,2013,15.368380893509306,0.2745410076367175,0.3240236007369962,0.0008454325211917,0.0031225956198017,0.0340606813799523,2.8248599601008305e-08,0.6931471805599453,2
YEM,2013,17.04048330040007,0.1461755200416505,0.029035784909297,0.0145660274638681,0.0099107607633517,0.0601845525483868,3.760989929274773e-08,0.4382549309311553,2
FIN,2013,15.456355687539896,0.1296795743880806,0.0029725087152944,0.00197064001287,0.0228288417260123,0.0526753314593145,6.705869977515653e-09,1.7681496035889213,0
CAN,2013,17.314792901311854,0.15405124402654,0.0058444349694697,0.0083194591302775,0.0154195326144616,0.0448186867179454,1.1869499929557484e-08,1.308332819650179,0
ISL,2013,12.554620534238085,0.1072558579612846,0.0009676276972843,0.001096259887491,0.0010849412383499,0.0578356573655572,4.938659987804819e-09,1.4398351280479205,0
TKM,2013,15.490724585400637,0.12895284442619,0.0090097866999566,0.0027943441812159,0.0046454541501079,0.0580311496753027,4.2111499113310816e-08,1.4973884086254776,2
TCD,2013,16.390987433824993,0.1791408035574982,0.1406401731393405,0.0006291690316484,0.0036069411596124,0.0460408843987868,3.772909928825752e-08,0.3750059006234558,2
CMR,2013,16.909583746274894,0.2208589211329938,0.0830782124789993,0.0044827832962713,0.0035981777871188,0.0450959536495207,3.210619948459597e-08,1.2947271675944,2
LSO,2013,14.533618651704137,0.1627690963534375,0.0269638362861046,0.0234310659554229,0.0168173463640745,0.0511277327469202,1.1451299934433864e-08,0.7178397931503169,3
OMN,2013,15.195633588033193,0.1341042477616824,0.0149781336097686,0.0115967687894795,0.0111091779423116,0.0640938875547069,5.1149798691849033e-08,0.8153648132841945,3
PRK,2013,17.00243198759599,0.4988023107512211,0.0161721135768737,0.0407519075842232,0.0354323656485266,0.0573990592198709,7.841219692576361e-08,2.669540346340334,3
SWE,2013,16.000801345603826,0.1246260001892455,0.0025393920131516,0.0014944447609468,0.0069915331727689,0.0581530973538273,6.362329979760379e-09,1.2781522025001877,0
NOR,2013,15.35293914040004,0.1294102216280182,0.0055082606396666,0.0065475191378609,0.0130281893833257,0.0548750305019666,6.857999976483918e-09,1.5810384379124025,0
KGZ,2013,15.614774178818196,0.1306199422129537,0.0101002522876555,0.0075819135142605,0.0112649248116098,0.0587240187525497,1.8382999831032657e-08,1.7509374747078,3
PAK,2013,19.00489735333865,0.5329634230128535,0.0402071822018883,0.0324444832001268,0.0304107169290605,0.0593307020539741,9.493519549365419e-08,0.3852624007906449,3
NZL,2013,15.20974518159791,0.0630459393538696,0.0113052422489983,0.0062674971426069,0.0040938676766415,0.0450798683335034,5.6523199840256396e-09,1.3297240096314962,0
FRA,2013,17.976072767520932,0.1631364471944698,0.0060429018353081,0.0040356986025214,0.0168936159086899,0.0524579116620815,1.49755998878657e-08,2.002830439307996,0
ESP,2013,17.605024434279226,0.1370173080054326,0.0105726233276502,0.0089402555522885,0.0134089695934295,0.0578738263295597,1.0267599947288196e-08,1.3737155789130306,0
MNG,2013,14.86733084480625,0.1253593675242351,0.0055750574469612,0.0133037543135651,0.0054240124129092,0.0603839934989242,1.3795899904836572e-08,2.074428999856292,3
AZE,2013,16.050609627533944,0.1355511013889419,0.0134422852932368,0.0090612307703071,0.0054018914771298,0.0543556128499606,1.760069984510768e-08,1.6448050562713916,3
CHE,2013,15.903176226116878,0.177512205381117,0.0088628248813652,0.0021382014172027,0.0201946631851655,0.0498282015197531,1.319879991289584e-08,1.766441661243765,0
UZB,2013,17.165364236950857,0.1536688900709246,0.0149376467595316,0.0127987938900147,0.0231381484514066,0.0527705697861513,3.166449949867973e-08,1.706564623164823,3
LUX,2013,13.23955909395594,0.1719390597204165,0.0057703613957437,0.0025035215730419,0.0211518617678856,0.0482489116562755,1.5127999885571813e-08,1.8196988379172965,0
PRT,2013,16.04365549886972,0.148121590769554,0.0101331200867922,0.0080674028206409,0.0126851126785751,0.0591040404923908,1.3511199908723738e-08,1.47932922708708,0
JPN,2013,18.622521104108166,0.1776065343587188,0.0135818556104833,0.0126206356809912,0.0259981307622598,0.0589484183189097,2.2068899756481828e-08,2.658159431488745,0
AFG,2013,17.23779870619591,0.1738631450757694,0.0160923763491855,0.0019659602331522,0.0032420010308385,0.0578039609855319,2.1253799774137995e-08,0.378436435720245,3
DNK,2013,15.443828533046943,0.1288028265564484,0.0021209911072682,0.0025112042855231,0.0114702959128724,0.0561678009972827,8.28421996568585e-09,1.4036429994545037,0
BRB,2013,12.30452356984705,0.0770078400410424,0.0009712681663278,0.0005875123807975,0.0004751950769333,0.053487338759572,1.5796699875232136e-08,2.0082140323914683,0
LCA,2013,11.942557519075002,0.0781672698311812,0.0017464121341945,0.0012218652185693,0.0006952992234624,0.0540649741585512,1.4994099887588485e-08,0.7929925155296614,0
USA,2013,19.567863066658287,0.1636648001371834,0.014683522498718,0.0127720500169336,0.0211881121666467,0.0456490138274039,1.4585599893630136e-08,1.3506671834767394,0
IRL,2013,15.317630785177526,0.1157706673118578,0.0019135400139676,0.0031894323489259,0.0061565017917623,0.0603899496813038,8.443269964355596e-09,1.269760544863939,0
NLD,2013,16.620292633238822,0.1522291265399715,0.0036858528908381,0.0034927721634474,0.023580504671438,0.0496486166393391,1.3603299907475116e-08,1.5390154481375546,0
GBR,2013,17.933732328880613,0.1475220425878112,0.0033863089784179,0.0077054962646549,0.0260529815030019,0.0388191974037054,1.3015199915302286e-08,1.3217558399823195,0
ISR,2013,15.840482793381833,0.3012832323961187,0.0144209021490959,0.1015077722642751,0.0529188712213071,0.0545706635982655,4.9210798789148626e-08,1.4398351280479205,0
TJK,2013,15.92208085948978,0.1629913598849638,0.0189258145768591,0.0088717077642192,0.0081912310786501,0.0548755003488257,2.5337599679003017e-08,1.7404661748405046,3
URY,2013,14.993638652440586,0.0845821451270089,0.0177862811299715,0.0016239117413049,0.0036144868649814,0.0461009692029943,6.461039979127481e-09,1.264126727145683,0
JAM,2013,14.801432227584469,0.1269970030512735,0.0126273177914895,0.0080613032089376,0.0078648855457162,0.0593416229257844,1.876129982400681e-08,0.9858167945227652,0
ITA,2013,17.867629724518967,0.20096757348042,0.0106932508593515,0.0064687027564172,0.0254188054338757,0.0542109585376913,1.7717699843041556e-08,1.4562867329399256,0
ATG,2013,11.16046434467887,0.07786372063541,0.0013419781443988,0.0026937904862944,0.000519711926358,0.0559112340334564,1.3424699909888716e-08,1.6094379124341005,0
BLZ,2013,12.748921740482222,0.1102749452425222,0.0342829114821189,0.0007867184558662,0.0013897538446048,0.049703179314248,1.6375099865928053e-08,0.7371640659767197,0
BEL,2013,16.235868553230027,0.1793271898151707,0.0043784426151277,0.0060520602819658,0.0284265721905528,0.0465103323969027,1.8575099827482832e-08,1.935859813201812,0
CRI,2013,15.356741061783252,0.1157967808020379,0.0354024337551353,0.0042102016497341,0.008454979709358,0.0463074646191384,1.3341099911007526e-08,0.7793248768009976,0
CYP,2013,13.87786650840129,0.1320068746372869,0.0165274717856013,0.0122626010393624,0.0054081863609212,0.0671816126032702,1.2706899919267348e-08,1.247032293786383,0
AUT,2013,15.963035337873478,0.1705257085206479,0.0080916431768007,0.0032785118021076,0.0185949728848528,0.0508352193499997,1.4093899900680993e-08,2.1564025828159643,0
DEU,2013,18.20359976629402,0.1621748351541058,0.0052841373231473,0.0039230447871289,0.0221306203183807,0.0501071690179724,1.3614199907326782e-08,2.2235418856535927,0
EST,2013,14.01941410575986,0.147270384212488,0.0042026574507132,0.0092986284422658,0.0117795054077444,0.0546554271011764,1.0209699947881014e-08,1.7749523509116738,0
KOR,2013,17.652537218567907,0.4557922663698067,0.0333129040566616,0.0749159894055541,0.0710016655750961,0.0544036212486205,8.670349624125178e-08,2.4849066497880004,0
TON,2013,11.073641750022226,0.0477314610839001,0.0005342862436817,0.0003092721704316,2.899957950812949e-05,0.046457082112551,5.3921499854623605e-09,1.247032293786383,0
BRN,2013,12.810923087012828,0.2070075238337892,0.1186690776718636,0.0030723076259213,0.0070972806147501,0.0478136321402109,2.0561099788620586e-08,1.3270750014599193,0
TTO,2013,13.98157254989692,0.0861031622708044,0.0088480691304128,0.0010650815991687,0.0048861343794599,0.0542632096553391,1.7113599853562352e-08,1.275362800412609,0
PAN,2013,15.123344728985565,0.1189395630651098,0.0211874718776963,0.00223371140813,0.0056501537758331,0.0518702748965842,1.6611799862024053e-08,1.1410330045520618,0
CHL,2013,16.662449855114847,0.326745188331495,0.026790761155953,0.0607257291755017,0.02767114503816,0.0490673797197204,3.673679932520378e-08,1.1505720275988207,0
SVN,2013,14.54105185726022,0.1935289412834396,0.0140230498251004,0.0083834306386184,0.0178587008595964,0.0517101282874646,1.6639599861561862e-08,1.715598108262491,0
ECU,2013,16.532647373789917,0.1582140187016144,0.0444279702877997,0.0015478115214871,0.0080463421888623,0.0399193044157101,1.7866599840392303e-08,0.9162907318741552,0
DOM,2013,16.126681752664027,0.1257376029202793,0.020811683713748,0.0033026123670805,0.0111518780131077,0.05273271522546,1.8264099833211327e-08,1.000631880307906,0
COL,2013,17.66297549155707,0.172264949877019,0.0529046518535203,0.0028919921565138,0.0080111726927867,0.0368964910247133,2.057139978840876e-08,0.947789398933526,0
VCT,2013,10.9128701874752,0.0774997589645809,0.001331437243923,0.0014326033336342,0.000502797576111,0.0539110207717505,1.548339988013216e-08,1.2325602611778486,0
MUS,2013,13.960087013687067,0.0750986858062731,0.0008964960273231,0.0013393496706619,0.0012275782174492,0.0497130493693189,9.514399954738096e-09,1.4929040961781488,0
PRY,2013,15.661369378999046,0.1384887043254117,0.1124911989989386,0.00067853774119,0.0029946655098515,0.0400887304866309,1.0650099943287685e-08,0.6259384308664953,0
MLT,2013,12.763473324779971,0.1145844206483964,0.0019209547843818,0.0085027816790134,0.0071380930880755,0.0663078954057552,1.0911699940467403e-08,1.749199854809259,0
SGP,2013,15.321932927585785,0.2613897744216477,0.0280557985398725,0.0620265271583651,0.0216758892918924,0.0586052282274086,4.2238199107967264e-08,1.1600209167967532,0
CUB,2013,16.210821537989144,0.1014954307311303,0.0117394205664166,0.0033895988137055,0.0034477496746449,0.0576914965011401,1.3127399913835688e-08,1.6174060820832772,0
BRA,2013,19.098795224594216,0.1304789405041193,0.0430273845389592,0.0062889073024594,0.0076637572489947,0.0446885021674459,1.3731599905721582e-08,1.249901736214336,0
GRD,2013,11.31796452666496,0.0769524207286023,0.0011726701535094,0.000673144387472,0.0003713670347258,0.0535509077764651,1.5821199874844818e-08,1.5173226235262949,0
